,token,trialID,positionID,subtok,surp,ispunct,prefix,prompt,list_len,stimID,second_list
8, the,0,8,8,1.2372602224349976,False,1,1,10,10,control
9, following,0,9,9,4.111538410186768,False,1,1,10,10,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,10,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,10,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,10,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,10,control
14, One,0,14,13,4.730581283569336,False,1,1,10,10,control
15, was,0,15,14,1.810640811920166,False,1,1,10,10,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,10,control
17, piano,1,0,1,11.85761547088623,False,1,1,10,10,control
18,",",1,1,-1,0.806073009967804,True,1,1,10,10,control
19, drum,1,2,2,6.051253318786621,False,1,1,10,10,control
20,",",1,3,-1,0.4659866690635681,True,1,1,10,10,control
21, trumpet,1,4,3,3.5095202922821045,False,1,1,10,10,control
22,",",1,5,-1,0.23107604682445526,True,1,1,10,10,control
23, violin,1,6,4,3.5288960933685303,False,1,1,10,10,control
24,",",1,7,-1,0.19878169894218445,True,1,1,10,10,control
25, clar,1,8,5,3.7216687202453613,False,1,1,10,10,control
26,inet,1,9,5,0.0012775840004906058,False,1,1,10,10,control
27,",",1,10,-1,0.22648383677005768,True,1,1,10,10,control
28, fl,1,11,6,4.0943217277526855,False,1,1,10,10,control
29,ute,1,12,6,0.015485405921936035,False,1,1,10,10,control
30,",",1,13,-1,0.19253791868686676,True,1,1,10,10,control
31, guitar,1,14,7,3.2403202056884766,False,1,1,10,10,control
32,",",1,15,-1,0.145018070936203,True,1,1,10,10,control
33, sax,1,16,8,3.699986696243286,False,1,1,10,10,control
34,ophone,1,17,8,0.14998963475227356,False,1,1,10,10,control
35,",",1,18,-1,0.14401434361934662,True,1,1,10,10,control
36, t,1,19,9,5.186756134033203,False,1,1,10,10,control
37,rom,1,20,9,0.3479187488555908,False,1,1,10,10,control
38,bone,1,21,9,0.051198650151491165,False,1,1,10,10,control
39,",",1,22,-1,0.14769089221954346,True,1,1,10,10,control
40, ob,1,23,10,7.592534065246582,False,1,1,10,10,control
41,oe,1,24,10,0.00039033422945067286,False,1,1,10,10,control
42,.,1,25,-1,3.20375657081604,True,1,1,10,10,control
43, And,2,0,1,4.921046257019043,False,1,1,10,10,control
44, the,2,1,2,2.1118202209472656,False,1,1,10,10,control
45, other,2,2,3,1.3221287727355957,False,1,1,10,10,control
46,:,2,3,-1,3.820272922515869,True,1,1,10,10,control
47, chemistry,3,0,1,9.999975204467773,False,1,1,10,10,control
48,",",3,1,-1,0.521536648273468,True,1,1,10,10,control
49, physics,3,2,2,4.349859237670898,False,1,1,10,10,control
50,",",3,3,-1,0.0706828162074089,True,1,1,10,10,control
51, psychology,3,4,3,4.007637023925781,False,1,1,10,10,control
52,",",3,5,-1,0.23641012609004974,True,1,1,10,10,control
53, biology,3,6,4,3.258939504623413,False,1,1,10,10,control
54,",",3,7,-1,0.2674452066421509,True,1,1,10,10,control
55, zo,3,8,5,5.423254013061523,False,1,1,10,10,control
56,ology,3,9,5,0.00284207914955914,False,1,1,10,10,control
57,",",3,10,-1,0.2402433305978775,True,1,1,10,10,control
58, bot,3,11,6,5.201756000518799,False,1,1,10,10,control
59,any,3,12,6,0.012320837005972862,False,1,1,10,10,control
60,",",3,13,-1,0.2938479483127594,True,1,1,10,10,control
61, astronomy,3,14,7,3.4698965549468994,False,1,1,10,10,control
62,",",3,15,-1,0.15299975872039795,True,1,1,10,10,control
63, mathematics,3,16,8,3.607262372970581,False,1,1,10,10,control
64,",",3,17,-1,0.19590000808238983,True,1,1,10,10,control
65, ge,3,18,9,4.362611770629883,False,1,1,10,10,control
66,ology,3,19,9,0.019606243818998337,False,1,1,10,10,control
67,",",3,20,-1,0.14398884773254395,True,1,1,10,10,control
68, microbi,3,21,10,5.663415431976318,False,1,1,10,10,control
69,ology,3,22,10,0.0001685477327555418,False,1,1,10,10,control
70,.,3,23,-1,2.598869562149048,True,1,1,10,10,control
71,<|endoftext|>,3,24,-2,5.430286407470703,False,1,1,10,10,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,11,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,11,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,11,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,11,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,11,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,11,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,11,control
7, down,0,7,7,4.496373653411865,False,1,1,10,11,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,11,control
9, following,0,9,9,4.111538410186768,False,1,1,10,11,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,11,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,11,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,11,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,11,control
14, One,0,14,13,4.730581283569336,False,1,1,10,11,control
15, was,0,15,14,1.810640811920166,False,1,1,10,11,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,11,control
17, knife,1,0,1,12.464381217956543,False,1,1,10,11,control
18,",",1,1,-1,0.8536965250968933,True,1,1,10,11,control
19, spoon,1,2,2,6.766407012939453,False,1,1,10,11,control
20,",",1,3,-1,0.13905595242977142,True,1,1,10,11,control
21, fork,1,4,3,3.7709264755249023,False,1,1,10,11,control
22,",",1,5,-1,0.2390354722738266,True,1,1,10,11,control
23, pan,1,6,4,7.657179832458496,False,1,1,10,11,control
24,",",1,7,-1,0.45768022537231445,True,1,1,10,11,control
25, pot,1,8,5,4.286359786987305,False,1,1,10,11,control
26,",",1,9,-1,0.27514389157295227,True,1,1,10,11,control
27, stove,1,10,6,5.003129482269287,False,1,1,10,11,control
28,",",1,11,-1,0.18677902221679688,True,1,1,10,11,control
29, bowl,1,12,7,4.631830215454102,False,1,1,10,11,control
30,",",1,13,-1,0.1692546010017395,True,1,1,10,11,control
31, mixer,1,14,8,6.110060691833496,False,1,1,10,11,control
32,",",1,15,-1,0.15344832837581635,True,1,1,10,11,control
33, cup,1,16,9,4.825338363647461,False,1,1,10,11,control
34,",",1,17,-1,0.20831243693828583,True,1,1,10,11,control
35, dish,1,18,10,4.010247707366943,False,1,1,10,11,control
36,.,1,19,-1,3.6565046310424805,True,1,1,10,11,control
37, And,2,0,1,4.5802001953125,False,1,1,10,11,control
38, the,2,1,2,2.1092307567596436,False,1,1,10,11,control
39, other,2,2,3,1.4044699668884277,False,1,1,10,11,control
40,:,2,3,-1,3.4306890964508057,True,1,1,10,11,control
41, piano,3,0,1,8.785637855529785,False,1,1,10,11,control
42,",",3,1,-1,0.2780017852783203,True,1,1,10,11,control
43, drum,3,2,2,3.507490634918213,False,1,1,10,11,control
44,",",3,3,-1,0.2986447811126709,True,1,1,10,11,control
45, trumpet,3,4,3,4.011078834533691,False,1,1,10,11,control
46,",",3,5,-1,0.11570388078689575,True,1,1,10,11,control
47, violin,3,6,4,3.609060287475586,False,1,1,10,11,control
48,",",3,7,-1,0.14616602659225464,True,1,1,10,11,control
49, clar,3,8,5,3.8674402236938477,False,1,1,10,11,control
50,inet,3,9,5,0.003032730193808675,False,1,1,10,11,control
51,",",3,10,-1,0.21711286902427673,True,1,1,10,11,control
52, fl,3,11,6,3.9485526084899902,False,1,1,10,11,control
53,ute,3,12,6,0.01049133762717247,False,1,1,10,11,control
54,",",3,13,-1,0.1747390329837799,True,1,1,10,11,control
55, guitar,3,14,7,3.348059892654419,False,1,1,10,11,control
56,",",3,15,-1,0.1617416888475418,True,1,1,10,11,control
57, sax,3,16,8,3.6098968982696533,False,1,1,10,11,control
58,ophone,3,17,8,0.10009323060512543,False,1,1,10,11,control
59,",",3,18,-1,0.1364739090204239,True,1,1,10,11,control
60, t,3,19,9,5.240906715393066,False,1,1,10,11,control
61,rom,3,20,9,0.3503756523132324,False,1,1,10,11,control
62,bone,3,21,9,0.039850108325481415,False,1,1,10,11,control
63,",",3,22,-1,0.14546601474285126,True,1,1,10,11,control
64, ob,3,23,10,8.062074661254883,False,1,1,10,11,control
65,oe,3,24,10,0.00029273517429828644,False,1,1,10,11,control
66,.,3,25,-1,2.8380324840545654,True,1,1,10,11,control
67,<|endoftext|>,3,26,-2,5.577233791351318,False,1,1,10,11,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,12,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,12,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,12,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,12,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,12,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,12,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,12,control
7, down,0,7,7,4.496373653411865,False,1,1,10,12,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,12,control
9, following,0,9,9,4.111538410186768,False,1,1,10,12,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,12,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,12,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,12,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,12,control
14, One,0,14,13,4.730581283569336,False,1,1,10,12,control
15, was,0,15,14,1.810640811920166,False,1,1,10,12,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,12,control
17, trout,1,0,1,13.485541343688965,False,1,1,10,12,control
18,",",1,1,-1,0.9656166434288025,True,1,1,10,12,control
19, shark,1,2,2,7.9438018798828125,False,1,1,10,12,control
20,",",1,3,-1,0.15513119101524353,True,1,1,10,12,control
21, her,1,4,3,7.628674030303955,False,1,1,10,12,control
22,ring,1,5,3,0.3812495172023773,False,1,1,10,12,control
23,",",1,6,-1,0.17672668397426605,True,1,1,10,12,control
24, per,1,7,4,7.717499256134033,False,1,1,10,12,control
25,ch,1,8,4,0.2835894525051117,False,1,1,10,12,control
26,",",1,9,-1,0.15822145342826843,True,1,1,10,12,control
27, salmon,1,10,5,4.864465713500977,False,1,1,10,12,control
28,",",1,11,-1,0.17483311891555786,True,1,1,10,12,control
29, tuna,1,12,6,5.074944972991943,False,1,1,10,12,control
30,",",1,13,-1,0.18882127106189728,True,1,1,10,12,control
31, gold,1,14,7,6.06504487991333,False,1,1,10,12,control
32,fish,1,15,7,0.015256259590387344,False,1,1,10,12,control
33,",",1,16,-1,0.13794299960136414,True,1,1,10,12,control
34, cod,1,17,8,5.159184455871582,False,1,1,10,12,control
35,",",1,18,-1,0.11587004363536835,True,1,1,10,12,control
36, carp,1,19,9,5.719285011291504,False,1,1,10,12,control
37,",",1,20,-1,0.10499389469623566,True,1,1,10,12,control
38, p,1,21,10,4.473049163818359,False,1,1,10,12,control
39,ike,1,22,10,0.696075439453125,False,1,1,10,12,control
40,.,1,23,-1,3.5696706771850586,True,1,1,10,12,control
41, And,2,0,1,4.935923099517822,False,1,1,10,12,control
42, the,2,1,2,2.0620415210723877,False,1,1,10,12,control
43, other,2,2,3,1.3893135786056519,False,1,1,10,12,control
44,:,2,3,-1,3.4308969974517822,True,1,1,10,12,control
45, knife,3,0,1,8.337467193603516,False,1,1,10,12,control
46,",",3,1,-1,0.37129876017570496,True,1,1,10,12,control
47, spoon,3,2,2,6.772455215454102,False,1,1,10,12,control
48,",",3,3,-1,0.04560147225856781,True,1,1,10,12,control
49, fork,3,4,3,3.3706576824188232,False,1,1,10,12,control
50,",",3,5,-1,0.1374897062778473,True,1,1,10,12,control
51, pan,3,6,4,7.269123077392578,False,1,1,10,12,control
52,",",3,7,-1,0.40485426783561707,True,1,1,10,12,control
53, pot,3,8,5,4.499931812286377,False,1,1,10,12,control
54,",",3,9,-1,0.25744733214378357,True,1,1,10,12,control
55, stove,3,10,6,5.1500396728515625,False,1,1,10,12,control
56,",",3,11,-1,0.1672438532114029,True,1,1,10,12,control
57, bowl,3,12,7,4.983168125152588,False,1,1,10,12,control
58,",",3,13,-1,0.13965846598148346,True,1,1,10,12,control
59, mixer,3,14,8,6.928889751434326,False,1,1,10,12,control
60,",",3,15,-1,0.2071244716644287,True,1,1,10,12,control
61, cup,3,16,9,5.230717658996582,False,1,1,10,12,control
62,",",3,17,-1,0.16911549866199493,True,1,1,10,12,control
63, dish,3,18,10,4.102870941162109,False,1,1,10,12,control
64,.,3,19,-1,3.4458603858947754,True,1,1,10,12,control
65,<|endoftext|>,3,20,-2,5.480157852172852,False,1,1,10,12,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,13,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,13,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,13,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,13,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,13,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,13,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,13,control
7, down,0,7,7,4.496373653411865,False,1,1,10,13,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,13,control
9, following,0,9,9,4.111538410186768,False,1,1,10,13,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,13,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,13,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,13,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,13,control
14, One,0,14,13,4.730581283569336,False,1,1,10,13,control
15, was,0,15,14,1.810640811920166,False,1,1,10,13,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,13,control
17, football,1,0,1,11.542571067810059,False,1,1,10,13,control
18,",",1,1,-1,0.9298807978630066,True,1,1,10,13,control
19, baseball,1,2,2,3.9775021076202393,False,1,1,10,13,control
20,",",1,3,-1,0.16645096242427826,True,1,1,10,13,control
21, basketball,1,4,3,2.2347021102905273,False,1,1,10,13,control
22,",",1,5,-1,0.19229894876480103,True,1,1,10,13,control
23, tennis,1,6,4,3.479515314102173,False,1,1,10,13,control
24,",",1,7,-1,0.228153795003891,True,1,1,10,13,control
25, swimming,1,8,5,4.190515995025635,False,1,1,10,13,control
26,",",1,9,-1,0.2408592700958252,True,1,1,10,13,control
27, soccer,1,10,6,4.3517866134643555,False,1,1,10,13,control
28,",",1,11,-1,0.30132269859313965,True,1,1,10,13,control
29, golf,1,12,7,3.4318156242370605,False,1,1,10,13,control
30,",",1,13,-1,0.26454421877861023,True,1,1,10,13,control
31, hockey,1,14,8,3.3071212768554688,False,1,1,10,13,control
32,",",1,15,-1,0.18404139578342438,True,1,1,10,13,control
33, lac,1,16,9,4.850893020629883,False,1,1,10,13,control
34,rosse,1,17,9,3.266281055402942e-05,False,1,1,10,13,control
35,",",1,18,-1,0.19756895303726196,True,1,1,10,13,control
36, bad,1,19,10,8.142054557800293,False,1,1,10,13,control
37,m,1,20,10,0.03048308752477169,False,1,1,10,13,control
38,inton,1,21,10,3.349725011503324e-05,False,1,1,10,13,control
39,.,1,22,-1,2.530468225479126,True,1,1,10,13,control
40, And,2,0,1,4.967816352844238,False,1,1,10,13,control
41, the,2,1,2,2.19020938873291,False,1,1,10,13,control
42, other,2,2,3,1.598968505859375,False,1,1,10,13,control
43,:,2,3,-1,3.716465950012207,True,1,1,10,13,control
44, trout,3,0,1,11.643756866455078,False,1,1,10,13,control
45,",",3,1,-1,0.663596510887146,True,1,1,10,13,control
46, shark,3,2,2,6.9246625900268555,False,1,1,10,13,control
47,",",3,3,-1,0.1453460305929184,True,1,1,10,13,control
48, her,3,4,3,7.932097911834717,False,1,1,10,13,control
49,ring,3,5,3,0.3477081060409546,False,1,1,10,13,control
50,",",3,6,-1,0.2525806128978729,True,1,1,10,13,control
51, per,3,7,4,8.081439018249512,False,1,1,10,13,control
52,ch,3,8,4,0.4766627252101898,False,1,1,10,13,control
53,",",3,9,-1,0.25405725836753845,True,1,1,10,13,control
54, salmon,3,10,5,4.715899467468262,False,1,1,10,13,control
55,",",3,11,-1,0.29868775606155396,True,1,1,10,13,control
56, tuna,3,12,6,4.8719563484191895,False,1,1,10,13,control
57,",",3,13,-1,0.30668771266937256,True,1,1,10,13,control
58, gold,3,14,7,5.649587631225586,False,1,1,10,13,control
59,fish,3,15,7,0.00849112682044506,False,1,1,10,13,control
60,",",3,16,-1,0.2570948898792267,True,1,1,10,13,control
61, cod,3,17,8,5.810245513916016,False,1,1,10,13,control
62,",",3,18,-1,0.23548750579357147,True,1,1,10,13,control
63, carp,3,19,9,5.901560306549072,False,1,1,10,13,control
64,",",3,20,-1,0.225235253572464,True,1,1,10,13,control
65, p,3,21,10,4.741150379180908,False,1,1,10,13,control
66,ike,3,22,10,0.8304948806762695,False,1,1,10,13,control
67,.,3,23,-1,2.0791635513305664,True,1,1,10,13,control
68,<|endoftext|>,3,24,-2,5.079439640045166,False,1,1,10,13,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,14,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,14,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,14,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,14,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,14,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,14,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,14,control
7, down,0,7,7,4.496373653411865,False,1,1,10,14,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,14,control
9, following,0,9,9,4.111538410186768,False,1,1,10,14,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,14,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,14,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,14,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,14,control
14, One,0,14,13,4.730581283569336,False,1,1,10,14,control
15, was,0,15,14,1.810640811920166,False,1,1,10,14,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,14,control
17, doctor,1,0,1,11.767752647399902,False,1,1,10,14,control
18,",",1,1,-1,0.7565724849700928,True,1,1,10,14,control
19, lawyer,1,2,2,4.10174560546875,False,1,1,10,14,control
20,",",1,3,-1,0.08944614976644516,True,1,1,10,14,control
21, teacher,1,4,3,3.482450008392334,False,1,1,10,14,control
22,",",1,5,-1,0.15784679353237152,True,1,1,10,14,control
23, dentist,1,6,4,5.975227355957031,False,1,1,10,14,control
24,",",1,7,-1,0.2175619751214981,True,1,1,10,14,control
25, engineer,1,8,5,5.144720077514648,False,1,1,10,14,control
26,",",1,9,-1,0.16104549169540405,True,1,1,10,14,control
27, professor,1,10,6,5.174388885498047,False,1,1,10,14,control
28,",",1,11,-1,0.19932174682617188,True,1,1,10,14,control
29, car,1,12,7,6.742593765258789,False,1,1,10,14,control
30,penter,1,13,7,0.054861880838871,False,1,1,10,14,control
31,",",1,14,-1,0.16163378953933716,True,1,1,10,14,control
32, salesman,1,15,8,6.285033226013184,False,1,1,10,14,control
33,",",1,16,-1,0.17798201739788055,True,1,1,10,14,control
34, nurse,1,17,9,5.664336204528809,False,1,1,10,14,control
35,",",1,18,-1,0.15415289998054504,True,1,1,10,14,control
36, psychologist,1,19,10,6.528781890869141,False,1,1,10,14,control
37,.,1,20,-1,2.789541244506836,True,1,1,10,14,control
38, And,2,0,1,4.5713090896606445,False,1,1,10,14,control
39, the,2,1,2,2.0413167476654053,False,1,1,10,14,control
40, other,2,2,3,1.3554638624191284,False,1,1,10,14,control
41,:,2,3,-1,3.633220911026001,True,1,1,10,14,control
42, football,3,0,1,8.507610321044922,False,1,1,10,14,control
43,",",3,1,-1,2.1321628093719482,True,1,1,10,14,control
44, baseball,3,2,2,1.8730181455612183,False,1,1,10,14,control
45,",",3,3,-1,0.05290412902832031,True,1,1,10,14,control
46, basketball,3,4,3,1.4412277936935425,False,1,1,10,14,control
47,",",3,5,-1,0.12973745167255402,True,1,1,10,14,control
48, tennis,3,6,4,2.986065149307251,False,1,1,10,14,control
49,",",3,7,-1,0.17592927813529968,True,1,1,10,14,control
50, swimming,3,8,5,3.825563430786133,False,1,1,10,14,control
51,",",3,9,-1,0.23178786039352417,True,1,1,10,14,control
52, soccer,3,10,6,3.9438321590423584,False,1,1,10,14,control
53,",",3,11,-1,0.3146091103553772,True,1,1,10,14,control
54, golf,3,12,7,3.618154287338257,False,1,1,10,14,control
55,",",3,13,-1,0.33047163486480713,True,1,1,10,14,control
56, hockey,3,14,8,3.225273847579956,False,1,1,10,14,control
57,",",3,15,-1,0.25539448857307434,True,1,1,10,14,control
58, lac,3,16,9,4.548497200012207,False,1,1,10,14,control
59,rosse,3,17,9,2.1457441107486375e-05,False,1,1,10,14,control
60,",",3,18,-1,0.23829160630702972,True,1,1,10,14,control
61, bad,3,19,10,8.162803649902344,False,1,1,10,14,control
62,m,3,20,10,0.0383567251265049,False,1,1,10,14,control
63,inton,3,21,10,6.353653589030728e-05,False,1,1,10,14,control
64,.,3,22,-1,2.120147228240967,True,1,1,10,14,control
65,<|endoftext|>,3,23,-2,5.109141826629639,False,1,1,10,14,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,15,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,15,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,15,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,15,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,15,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,15,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,15,control
7, down,0,7,7,4.496373653411865,False,1,1,10,15,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,15,control
9, following,0,9,9,4.111538410186768,False,1,1,10,15,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,15,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,15,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,15,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,15,control
14, One,0,14,13,4.730581283569336,False,1,1,10,15,control
15, was,0,15,14,1.810640811920166,False,1,1,10,15,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,15,control
17, oak,1,0,1,12.589190483093262,False,1,1,10,15,control
18,",",1,1,-1,1.2128623723983765,True,1,1,10,15,control
19, maple,1,2,2,4.991747856140137,False,1,1,10,15,control
20,",",1,3,-1,0.22192133963108063,True,1,1,10,15,control
21, pine,1,4,3,3.8613569736480713,False,1,1,10,15,control
22,",",1,5,-1,0.33357805013656616,True,1,1,10,15,control
23, el,1,6,4,6.433198928833008,False,1,1,10,15,control
24,m,1,7,4,0.05332905426621437,False,1,1,10,15,control
25,",",1,8,-1,0.2851170301437378,True,1,1,10,15,control
26, bir,1,9,5,4.801545143127441,False,1,1,10,15,control
27,ch,1,10,5,0.00015043080202303827,False,1,1,10,15,control
28,",",1,11,-1,0.23559828102588654,True,1,1,10,15,control
29, sp,1,12,6,5.353575229644775,False,1,1,10,15,control
30,ruce,1,13,6,0.009655795991420746,False,1,1,10,15,control
31,",",1,14,-1,0.34533485770225525,True,1,1,10,15,control
32, red,1,15,7,4.666424751281738,False,1,1,10,15,control
33,wood,1,16,7,0.9185752272605896,False,1,1,10,15,control
34,",",1,17,-1,0.2876162827014923,True,1,1,10,15,control
35, wal,1,18,8,4.293013572692871,False,1,1,10,15,control
36,nut,1,19,8,0.004112003371119499,False,1,1,10,15,control
37,",",1,20,-1,0.21939192712306976,True,1,1,10,15,control
38, fir,1,21,9,3.809053897857666,False,1,1,10,15,control
39,",",1,22,-1,0.18138398230075836,True,1,1,10,15,control
40, h,1,23,10,5.283786773681641,False,1,1,10,15,control
41,ick,1,24,10,0.12667538225650787,False,1,1,10,15,control
42,ory,1,25,10,0.000102037942269817,False,1,1,10,15,control
43,.,1,26,-1,2.6216115951538086,True,1,1,10,15,control
44, And,2,0,1,5.037046909332275,False,1,1,10,15,control
45, the,2,1,2,2.0364532470703125,False,1,1,10,15,control
46, other,2,2,3,1.245526909828186,False,1,1,10,15,control
47,:,2,3,-1,3.6278128623962402,True,1,1,10,15,control
48, doctor,3,0,1,11.0822172164917,False,1,1,10,15,control
49,",",3,1,-1,0.3910030722618103,True,1,1,10,15,control
50, lawyer,3,2,2,4.892650604248047,False,1,1,10,15,control
51,",",3,3,-1,0.027145639061927795,True,1,1,10,15,control
52, teacher,3,4,3,4.145944595336914,False,1,1,10,15,control
53,",",3,5,-1,0.07271252572536469,True,1,1,10,15,control
54, dentist,3,6,4,5.206739902496338,False,1,1,10,15,control
55,",",3,7,-1,0.1724885106086731,True,1,1,10,15,control
56, engineer,3,8,5,4.613272666931152,False,1,1,10,15,control
57,",",3,9,-1,0.1358775943517685,True,1,1,10,15,control
58, professor,3,10,6,5.56746244430542,False,1,1,10,15,control
59,",",3,11,-1,0.17008429765701294,True,1,1,10,15,control
60, car,3,12,7,6.29902982711792,False,1,1,10,15,control
61,penter,3,13,7,0.020561987534165382,False,1,1,10,15,control
62,",",3,14,-1,0.15481744706630707,True,1,1,10,15,control
63, salesman,3,15,8,6.583154678344727,False,1,1,10,15,control
64,",",3,16,-1,0.1727551370859146,True,1,1,10,15,control
65, nurse,3,17,9,5.7215471267700195,False,1,1,10,15,control
66,",",3,18,-1,0.1301102340221405,True,1,1,10,15,control
67, psychologist,3,19,10,6.983428478240967,False,1,1,10,15,control
68,.,3,20,-1,2.3733506202697754,True,1,1,10,15,control
69,<|endoftext|>,3,21,-2,5.532670974731445,False,1,1,10,15,control
0,<|endoftext|>,0,0,-2,nan,False,1,1,10,16,control
1, Before,0,1,2,12.528407096862793,False,1,1,10,16,control
2, the,0,2,3,2.4726693630218506,False,1,1,10,16,control
3, meeting,0,3,4,6.759095191955566,False,1,1,10,16,control
4,",",0,4,-1,0.9914171695709229,True,1,1,10,16,control
5, Mary,0,5,5,8.550304412841797,False,1,1,10,16,control
6, wrote,0,6,6,6.019630432128906,False,1,1,10,16,control
7, down,0,7,7,4.496373653411865,False,1,1,10,16,control
8, the,0,8,8,1.2372602224349976,False,1,1,10,16,control
9, following,0,9,9,4.111538410186768,False,1,1,10,16,control
10, lists,0,10,10,7.842437267303467,False,1,1,10,16,control
11, of,0,11,11,0.49632617831230164,False,1,1,10,16,control
12, words,0,12,12,6.3023152351379395,False,1,1,10,16,control
13,.,0,13,-1,2.9900951385498047,True,1,1,10,16,control
14, One,0,14,13,4.730581283569336,False,1,1,10,16,control
15, was,0,15,14,1.810640811920166,False,1,1,10,16,control
16,:,0,16,-1,3.6773507595062256,True,1,1,10,16,control
17, shirt,1,0,1,12.9840726852417,False,1,1,10,16,control
18,",",1,1,-1,1.192270278930664,True,1,1,10,16,control
19, socks,1,2,2,5.093762397766113,False,1,1,10,16,control
20,",",1,3,-1,0.1400359570980072,True,1,1,10,16,control
21, pants,1,4,3,2.3133704662323,False,1,1,10,16,control
22,",",1,5,-1,0.17847397923469543,True,1,1,10,16,control
23, shoes,1,6,4,1.765140175819397,False,1,1,10,16,control
24,",",1,7,-1,0.21991808712482452,True,1,1,10,16,control
25, bl,1,8,5,6.5904645919799805,False,1,1,10,16,control
26,ouse,1,9,5,0.3595048785209656,False,1,1,10,16,control
27,",",1,10,-1,0.14370690286159515,True,1,1,10,16,control
28, skirt,1,11,6,5.088204860687256,False,1,1,10,16,control
29,",",1,12,-1,0.14211700856685638,True,1,1,10,16,control
30, coat,1,13,7,4.491771221160889,False,1,1,10,16,control
31,",",1,14,-1,0.1846802532672882,True,1,1,10,16,control
32, dress,1,15,8,4.5890607833862305,False,1,1,10,16,control
33,",",1,16,-1,0.5778533220291138,True,1,1,10,16,control
34, hat,1,17,9,3.1943254470825195,False,1,1,10,16,control
35,",",1,18,-1,0.16831724345684052,True,1,1,10,16,control
36, sweater,1,19,10,5.507826805114746,False,1,1,10,16,control
